record_index,pc1,pc2,dataset_source
15104,1.1668305,0.7541077,instagram_data
28995,4.6487226,-10.422738,instagram_data2
2794,-10.241806,-0.062277667,instagram_data
14224,-4.289219,-7.126043,instagram_data
10283,-8.381277,1.527343,instagram_data
1873,6.7208047,2.0907686,instagram_data
32367,3.22805,3.2539482,instagram_data2
30587,-3.5980468,4.9081144,instagram_data2
23736,1.6260657,8.855963,instagram_data2
12853,-0.600918,6.3517265,instagram_data
24729,-0.77392066,3.5603895,instagram_data2
5802,-11.58861,0.36152938,instagram_data
7135,-0.10155738,10.894175,instagram_data
13997,10.508174,7.1336546,instagram_data
22280,-9.74261,-2.8999007,instagram_data2
20633,5.338963,2.5646477,instagram_data2
30738,-1.2792666,6.100686,instagram_data2
9667,1.458993,1.7578667,instagram_data
25482,-14.98046,-3.108092,instagram_data2
24359,-0.5764811,4.1442313,instagram_data2
24717,-9.121084,-0.4399008,instagram_data2
6830,-7.1678543,6.962871,instagram_data
18958,-6.4884973,-0.7434019,instagram_data
21936,-3.3050625,4.041182,instagram_data2
1946,-5.110295,6.7907796,instagram_data
13534,5.4871,-18.078924,instagram_data
21368,-11.906134,-4.8542066,instagram_data2
10430,2.4388468,2.896473,instagram_data
6757,-9.40534,-1.2493021,instagram_data
15128,6.984282,-4.9278235,instagram_data
19445,7.894955,3.2280848,instagram_data
9211,-2.9340987,1.5206509,instagram_data
9242,-0.9149326,3.003589,instagram_data
16286,15.352036,0.06220546,instagram_data
10137,-9.376257,2.6320744,instagram_data
13843,-4.846521,1.592575,instagram_data
23846,-12.722845,-3.6761763,instagram_data2
27594,-4.6445117,7.5679827,instagram_data2
33036,-13.472048,-3.017293,instagram_data2
33388,6.5324907,4.454552,instagram_data2
10901,9.645748,-4.23374,instagram_data
1997,8.539457,-1.9876577,instagram_data
20998,-11.009074,1.7688867,instagram_data2
11234,21.042538,-21.990108,instagram_data
31794,-3.8716602,4.1031876,instagram_data2
527,-2.429782,-0.057912547,instagram_data
29534,3.80604,-3.9171224,instagram_data2
12929,3.6469374,-6.9771385,instagram_data
4177,10.189909,-8.577469,instagram_data
7711,2.8714497,3.0726202,instagram_data
20522,8.263324,-0.19773462,instagram_data2
22792,2.0361168,0.43402597,instagram_data2
33472,2.201768,-1.4699615,instagram_data2
1226,1.9382504,8.908637,instagram_data
11729,0.020143226,1.7837081,instagram_data
28226,-2.841314,3.7815151,instagram_data2
5131,0.7354639,8.585326,instagram_data
6078,7.148539,-9.864104,instagram_data
12832,7.4883757,5.49145,instagram_data
27887,1.7709949,-7.107173,instagram_data2
10987,-10.007341,-3.1536276,instagram_data
13035,-12.855177,-0.60550416,instagram_data
27971,-13.292116,-2.7314837,instagram_data2
19678,-7.830802,-0.73814684,instagram_data
22137,2.6438768,19.783459,instagram_data2
22961,-4.5564933,1.9479499,instagram_data2
2587,-9.344729,1.602937,instagram_data
25475,-10.644062,-1.3696986,instagram_data2
22942,-0.9418401,-0.048279945,instagram_data2
25843,-2.0650446,-8.726783,instagram_data2
3744,2.8556273,8.371165,instagram_data
28491,3.949313,3.7342584,instagram_data2
33709,-13.120126,1.0050961,instagram_data2
21246,2.845856,3.9350147,instagram_data2
7575,-1.1029377,9.069274,instagram_data
28914,3.9093785,4.9436026,instagram_data2
26658,7.4708295,-10.5988455,instagram_data2
16275,7.4739165,-1.454805,instagram_data
20743,-5.436201,-2.3080602,instagram_data2
32562,5.156103,-1.46155,instagram_data2
14653,-7.9779277,-12.984852,instagram_data
25983,-5.9842496,-3.1585104,instagram_data2
26259,3.001132,3.380021,instagram_data2
28644,5.2487197,0.29890436,instagram_data2
16543,10.649505,2.9054575,instagram_data
8490,0.94219345,7.8731413,instagram_data
26836,0.74719477,2.732417,instagram_data2
25744,-4.5227423,-0.43131623,instagram_data2
34018,-3.6771345,1.3877227,instagram_data2
17677,3.56861,-8.947633,instagram_data
24859,12.615636,3.0117,instagram_data2
26090,-1.7383437,-1.069901,instagram_data2
20250,7.4080954,1.6786815,instagram_data
25202,-3.2310665,2.0600762,instagram_data2
16971,-4.471156,0.6082056,instagram_data
11444,-7.744896,-0.20732625,instagram_data
26057,3.9391775,-5.1626906,instagram_data2
6921,0.2778133,-5.790809,instagram_data
9264,1.9800893,-0.44656375,instagram_data
376,1.0533116,-6.0475345,instagram_data
5769,-12.401765,-2.659279,instagram_data
24131,10.874372,5.755272,instagram_data2
17990,-2.1111748,8.493512,instagram_data
3811,-5.1623373,1.3645185,instagram_data
31115,-2.628484,4.82063,instagram_data2
19212,-2.041652,-3.4798095,instagram_data
19084,-3.7286887,6.7810144,instagram_data
22815,18.51478,1.3186871,instagram_data2
32134,16.11892,-14.2486515,instagram_data2
32181,-3.7057333,-1.412855,instagram_data2
18812,-0.56310385,0.790932,instagram_data
28448,6.308839,3.7051015,instagram_data2
4313,-9.584574,0.60389256,instagram_data
29770,6.242111,-0.49514067,instagram_data2
18609,11.408872,-0.68266386,instagram_data
23679,7.9515553,8.677077,instagram_data2
15293,0.0045201546,8.502271,instagram_data
3625,4.5245566,11.114965,instagram_data
27375,-6.92704,-4.731491,instagram_data2
17796,-10.2807,-2.6051428,instagram_data
261,10.895247,-8.968707,instagram_data
32506,4.918086,-10.710526,instagram_data2
11248,-2.9861271,-4.236489,instagram_data
3906,-4.213656,5.266175,instagram_data
29545,-4.278909,-3.9251983,instagram_data2
7402,14.285254,-6.21494,instagram_data
31873,-2.8144746,2.112233,instagram_data2
10968,3.8847833,-5.935494,instagram_data
30424,-0.21822399,-1.8427832,instagram_data2
28976,5.2942157,-2.7418108,instagram_data2
27715,3.829339,14.921506,instagram_data2
6114,-1.5032444,1.8293412,instagram_data
24240,-8.65436,2.4902477,instagram_data2
27682,-3.8146403,0.21849246,instagram_data2
9419,15.14667,-13.006692,instagram_data
5166,4.3903117,-10.064141,instagram_data
25230,2.2287762,-1.758054,instagram_data2
15056,-8.292071,3.4991114,instagram_data
13576,3.493553,-6.75322,instagram_data
3987,11.642693,-2.8048453,instagram_data
13031,7.276551,5.0140705,instagram_data
26746,4.822806,4.90049,instagram_data2
24269,-10.529136,-3.7677765,instagram_data2
14650,-10.060989,-2.8758004,instagram_data
4699,6.4356003,6.9785905,instagram_data
21302,14.110872,7.563802,instagram_data2
10082,-5.7263885,-5.385462,instagram_data
27046,16.004913,-7.942806,instagram_data2
17756,-9.149314,2.565298,instagram_data
30127,-2.9826787,1.6844276,instagram_data2
5022,8.07222,2.2584755,instagram_data
19332,4.779614,0.4386466,instagram_data
13616,-0.72458386,0.4775931,instagram_data
33871,4.684358,0.31572872,instagram_data2
30771,7.1586466,-15.3563,instagram_data2
14135,4.2943964,-5.296165,instagram_data
18708,5.2788043,4.363141,instagram_data
17620,3.3552086,9.106964,instagram_data
8900,3.1768713,-5.9615345,instagram_data
27868,1.8054645,-1.5592276,instagram_data2
4666,12.160133,7.872241,instagram_data
5905,-13.040768,-0.122148,instagram_data
12474,1.0420016,3.9585173,instagram_data
5402,-5.51451,0.48224905,instagram_data
26825,-0.13036047,-1.0139494,instagram_data2
24336,-2.0688627,1.5740575,instagram_data2
16403,1.0572376,-7.1780553,instagram_data
7599,-0.43127266,11.236287,instagram_data
29477,-5.972819,-2.9383793,instagram_data2
2689,7.5876937,-4.0602665,instagram_data
2509,2.7570202,14.584872,instagram_data
11751,10.113064,3.0213077,instagram_data
18649,-4.4621525,-2.478408,instagram_data
27889,-12.030459,-4.23161,instagram_data2
3526,3.613619,4.5703263,instagram_data
25704,-9.25228,5.602709,instagram_data2
19912,-1.5167183,10.579232,instagram_data
22958,-3.9412127,4.800509,instagram_data2
30805,-2.0906835,-4.8944263,instagram_data2
33002,-8.156749,-5.7750635,instagram_data2
8398,14.537749,13.232622,instagram_data
328,11.553635,-7.4487705,instagram_data
21998,7.7197328,-1.8366076,instagram_data2
8748,-13.381593,0.93905675,instagram_data
20855,0.62612385,-0.3312246,instagram_data2
25498,-4.3551416,-4.352782,instagram_data2
21244,10.942598,-5.2565374,instagram_data2
13263,5.2380214,6.594509,instagram_data
5784,17.019232,6.58956,instagram_data
24731,8.571776,6.2356453,instagram_data2
1636,-11.405325,-3.076398,instagram_data
5729,18.595915,4.030728,instagram_data
18373,3.7805138,0.83470523,instagram_data
5942,-4.7530136,1.3221465,instagram_data
1896,2.328031,9.914308,instagram_data
15706,13.092696,-16.475311,instagram_data
31456,2.4467223,1.4062194,instagram_data2
11717,-12.619069,0.3743237,instagram_data
33563,1.9043005,-2.738595,instagram_data2
4074,-0.9769845,4.3063583,instagram_data
32095,-7.540239,2.0524507,instagram_data2
15545,-6.0985,0.8929033,instagram_data
14307,0.33038825,-3.196784,instagram_data
2297,9.229928,1.7636907,instagram_data
29415,2.4623857,5.5744076,instagram_data2
19195,16.977152,-5.988734,instagram_data
30920,15.922428,-1.9879687,instagram_data2
34151,-8.990271,-2.4911685,instagram_data2
10769,4.7707767,2.3869638,instagram_data
10254,-8.786412,-0.3869254,instagram_data
16873,3.1860454,11.107801,instagram_data
582,3.7615905,4.9229083,instagram_data
3104,-10.531396,-2.7960632,instagram_data
17097,5.3956013,8.306803,instagram_data
16305,-5.0376415,1.644248,instagram_data
27895,-7.6214223,9.035584,instagram_data2
1951,-11.565835,0.46610123,instagram_data
8277,20.392586,-23.832413,instagram_data
25898,-1.5665292,-10.554215,instagram_data2
30653,-5.3472447,3.0792356,instagram_data2
6338,-11.689128,-0.9619169,instagram_data
29734,-7.685288,3.354285,instagram_data2
14360,-1.3216898,3.7068765,instagram_data
25658,-7.792575,-0.4803173,instagram_data2
16851,8.0561695,11.664616,instagram_data
33519,9.613017,9.914222,instagram_data2
16133,-13.1017885,-2.4223168,instagram_data
11720,14.952313,6.014668,instagram_data
1479,4.6942573,4.7355065,instagram_data
13773,-6.6842976,-6.699553,instagram_data
28788,7.815953,14.643343,instagram_data2
5499,-8.800762,-0.33660525,instagram_data
17418,-7.4360647,-5.715218,instagram_data
16100,0.30133227,-17.39725,instagram_data
31334,2.0608847,1.5370429,instagram_data2
29416,-7.513083,-0.5712945,instagram_data2
26154,-9.833241,-2.872614,instagram_data2
4401,-5.7128267,-6.0855646,instagram_data
33275,4.3346305,10.325553,instagram_data2
7342,-8.071946,1.9332776,instagram_data
28088,-14.052731,-0.47059083,instagram_data2
18219,9.574263,-7.0093307,instagram_data
530,2.67004,3.3717008,instagram_data
33877,-4.1250515,-0.024275584,instagram_data2
3771,8.503167,12.782912,instagram_data
34630,-4.0206294,2.6138601,instagram_data2
2661,-3.609659,-9.744905,instagram_data
760,-4.2519894,7.694894,instagram_data
30071,-5.8449454,8.537196,instagram_data2
4261,14.9701,-0.2687835,instagram_data
26497,1.5418807,2.5247269,instagram_data2
6198,24.461096,-24.41885,instagram_data
23737,-2.1866202,2.5351915,instagram_data2
24723,6.0207133,0.7171721,instagram_data2
3815,-5.1961455,7.7417026,instagram_data
13234,6.796372,-11.791812,instagram_data
13562,9.350169,6.093944,instagram_data
11247,-7.172241,-9.688976,instagram_data
18044,6.325022,2.9763818,instagram_data
23158,-9.801933,3.6053977,instagram_data2
17423,4.562639,4.585246,instagram_data
7552,3.0831163,-8.880256,instagram_data
26832,-0.26045674,3.1233232,instagram_data2
1001,-1.3401603,10.629255,instagram_data
15444,0.14587027,-0.16309689,instagram_data
27311,-11.016677,-1.8673545,instagram_data2
31507,-1.207689,-10.072317,instagram_data2
12681,13.013062,5.200717,instagram_data
32456,-2.8597002,-0.6379105,instagram_data2
32382,1.9883066,-10.447347,instagram_data2
24652,6.547466,6.5858617,instagram_data2
22557,49.163853,-15.764536,instagram_data2
25484,-13.80179,-3.551076,instagram_data2
4276,5.355664,-12.358778,instagram_data
2290,-0.22382611,1.3081355,instagram_data
5455,-6.2581067,3.1062868,instagram_data
34028,6.4072347,1.4342067,instagram_data2
6254,14.809116,0.406247,instagram_data
33647,-1.4045478,5.7027116,instagram_data2
7636,5.166401,-12.155556,instagram_data
22167,-2.8949716,5.7347174,instagram_data2
31667,-9.452846,-1.6817117,instagram_data2
9174,-11.567213,0.7816445,instagram_data
33325,-6.714058,-2.05086,instagram_data2
25884,-8.928492,-2.630953,instagram_data2
2110,5.0879083,-8.4982,instagram_data
12769,-0.65363914,3.2450123,instagram_data
7792,5.545505,8.600017,instagram_data
24886,0.2461916,8.040526,instagram_data2
27021,-9.5917,0.12142391,instagram_data2
16527,-0.78725153,7.5780487,instagram_data
18,1.1011105,5.859187,instagram_data
14005,10.750807,18.81779,instagram_data
10122,-4.8754272,10.575559,instagram_data
27556,1.3855891,2.8844004,instagram_data2
2798,-13.601979,-0.8779754,instagram_data
21105,2.617917,4.9771504,instagram_data2
13755,9.466437,-19.252188,instagram_data
2143,0.57195264,-3.9499424,instagram_data
28005,-9.824012,0.009919576,instagram_data2
28857,24.254179,18.07896,instagram_data2
2687,14.959993,-10.932148,instagram_data
14845,-8.256387,1.4870348,instagram_data
33444,0.4107879,-7.9272094,instagram_data2
2220,0.13719514,5.5525556,instagram_data
24802,-1.1670337,8.88631,instagram_data2
32802,12.978881,20.80231,instagram_data2
21150,3.1073844,3.978114,instagram_data2
28785,10.147529,20.0845,instagram_data2
22145,-8.476531,-3.4885113,instagram_data2
16242,7.2346897,-4.931928,instagram_data
21847,4.268442,5.566614,instagram_data2
23719,-7.973327,1.0285976,instagram_data2
22040,4.072467,0.053347155,instagram_data2
3559,4.597594,-7.701593,instagram_data
34252,8.951997,-0.26743722,instagram_data2
7900,11.105409,12.542127,instagram_data
27327,11.232031,4.2560444,instagram_data2
9335,10.473413,9.288076,instagram_data
29882,-10.216724,-0.24412733,instagram_data2
22904,-12.80378,-2.0968404,instagram_data2
21357,-7.7978015,0.89964324,instagram_data2
24159,-7.66126,2.4235096,instagram_data2
13627,-10.644119,-4.106529,instagram_data
33979,-0.47455847,1.7138464,instagram_data2
12082,-2.3519986,5.740575,instagram_data
20910,2.1524003,-3.249402,instagram_data2
460,-10.877282,1.0006561,instagram_data
27974,-13.092612,-3.5383098,instagram_data2
3465,-11.551205,-1.3400265,instagram_data
29565,0.6510999,-1.5878023,instagram_data2
6176,-5.398738,0.58003473,instagram_data
15315,12.3175955,-3.5581157,instagram_data
4147,9.195708,5.543896,instagram_data
28655,13.69257,12.787594,instagram_data2
2255,-10.7171135,-6.763542,instagram_data
18733,11.185321,4.6324844,instagram_data
11973,-2.0459821,-3.1372232,instagram_data
4823,10.066554,8.776093,instagram_data
17923,7.4915686,-2.9356148,instagram_data
14780,14.082284,-2.0213382,instagram_data
28550,10.044674,3.1541474,instagram_data2
16210,5.90933,14.764575,instagram_data
28671,4.507869,17.190933,instagram_data2
15014,1.5441139,5.4815,instagram_data
31293,17.434736,-10.68303,instagram_data2
5357,-6.074841,2.1543214,instagram_data
29074,-3.9453104,-1.935517,instagram_data2
16359,-9.733492,-2.198281,instagram_data
34062,5.486655,11.077027,instagram_data2
34424,6.490669,1.876564,instagram_data2
29819,16.983446,2.0706024,instagram_data2
17910,6.174612,-9.328735,instagram_data
26936,-12.36396,1.7432714,instagram_data2
5500,-2.8283403,2.6424696,instagram_data
10734,16.307539,-21.646559,instagram_data
25331,13.839065,0.8174522,instagram_data2
30882,8.26002,6.6549916,instagram_data2
2800,-9.883779,1.7103256,instagram_data
15841,4.9560747,-2.595243,instagram_data
1993,7.309943,6.1937494,instagram_data
20194,-1.4890885,3.7237628,instagram_data
4170,-8.462378,0.7962624,instagram_data
3856,0.79122853,-1.8351443,instagram_data
31363,-2.4184184,-3.0287032,instagram_data2
17300,-9.054744,-2.8796144,instagram_data
15313,-0.24195985,-2.085629,instagram_data
10946,-3.6647666,-3.5910938,instagram_data
22952,4.241696,7.224276,instagram_data2
3931,-3.5794802,-1.5925795,instagram_data
24564,-4.9871287,-2.8338623,instagram_data2
11113,-2.4966621,-4.3271704,instagram_data
27335,-3.831092,-2.0577564,instagram_data2
32149,0.005294636,8.478271,instagram_data2
23473,-13.164679,0.5777997,instagram_data2
19803,8.982802,-12.3689785,instagram_data
24817,5.9131303,-11.295088,instagram_data2
3463,-6.2772574,-4.127324,instagram_data
29229,11.82749,-5.1343465,instagram_data2
25978,-12.749651,0.94156885,instagram_data2
16690,-3.882325,8.582533,instagram_data
28304,-5.2728543,1.8496118,instagram_data2
6545,0.4572663,-4.835283,instagram_data
25318,-1.1897405,-3.0495737,instagram_data2
19431,10.567938,5.4326897,instagram_data
15638,10.5333185,2.4975405,instagram_data
16572,-7.3613133,1.2248055,instagram_data
3166,-5.7357965,0.6883871,instagram_data
31203,-6.854753,7.3967786,instagram_data2
26465,-12.297732,0.31818956,instagram_data2
34157,13.106177,5.9658284,instagram_data2
14261,13.0454235,-6.251911,instagram_data
25086,3.4287906,0.35403123,instagram_data2
24554,2.6437175,-3.0152483,instagram_data2
18679,0.24141018,5.0434127,instagram_data
25607,0.85181266,8.7026415,instagram_data2
8348,-4.2558837,-1.3792449,instagram_data
32476,2.6237037,-0.2280621,instagram_data2
31788,-0.85648686,-0.79451835,instagram_data2
23088,17.199133,1.7458018,instagram_data2
14213,1.8201269,5.408247,instagram_data
18710,-3.7976508,-1.8401625,instagram_data
25326,13.086782,-19.466955,instagram_data2
7490,6.6350107,4.139551,instagram_data
31631,-1.9251635,-14.463943,instagram_data2
23782,-6.660496,-0.5437521,instagram_data2
30179,7.1437593,19.279655,instagram_data2
26503,0.5496002,0.87347186,instagram_data2
27245,-5.9156837,-3.3581457,instagram_data2
4072,-5.961203,-1.3736324,instagram_data
29047,3.8423364,-0.056684338,instagram_data2
25642,-9.99824,0.7485151,instagram_data2
26447,5.2547526,-4.2403703,instagram_data2
14940,-5.0366545,-1.5019649,instagram_data
5869,-8.855785,-0.12662369,instagram_data
15423,31.340961,-14.794776,instagram_data
14454,1.5573978,-6.3663907,instagram_data
24110,1.4088125,7.5117335,instagram_data2
16137,-10.306203,-6.128611,instagram_data
21578,11.771192,-14.192812,instagram_data2
5232,-1.5275968,0.9226171,instagram_data
25869,-4.201731,-11.80973,instagram_data2
28665,-2.9928155,-1.5350688,instagram_data2
5212,-11.403701,4.0264726,instagram_data
26993,-8.411453,1.0575405,instagram_data2
9966,-10.501858,-3.2722394,instagram_data
4088,4.9729085,-7.8564625,instagram_data
4850,-4.181706,-2.5470796,instagram_data
7117,9.028803,-8.786265,instagram_data
2866,17.138792,-18.911201,instagram_data
31948,3.5779793,11.631042,instagram_data2
8970,22.824833,-13.763835,instagram_data
22812,1.3638847,6.2781916,instagram_data2
10031,-12.195188,-1.8107094,instagram_data
25314,7.248457,10.901334,instagram_data2
9929,-0.27316186,-5.4574428,instagram_data
